DATE,COM,COM_MM,COM_YY,OPEN,HIGH,LOW,CLOSE,SETTLE,VOLUME,OINT,SERIES
20220624,2EF  ,01,2025,0,0,0,0,23550,0,0,2EFF25
20220624,2EF  ,02,2025,0,0,0,0,23550,0,0,2EFG25
20220624,2EF  ,03,2025,0,0,0,0,23550,0,0,2EFH25
20220624,2EF  ,04,2025,0,0,0,0,23550,0,0,2EFJ25
20220624,2EF  ,05,2025,0,0,0,0,23550,0,0,2EFK25
20220624,2EF  ,06,2025,0,0,0,0,23550,0,0,2EFM25
20220624,2EF  ,07,2025,0,0,0,0,23550,0,0,2EFN25
20220624,2EF  ,08,2025,0,0,0,0,23550,0,0,2EFQ25
20220624,2EF  ,09,2025,0,0,0,0,23550,0,0,2EFU25
20220624,2EF  ,10,2025,0,0,0,0,23550,0,0,2EFV25
20220624,2EF  ,11,2025,0,0,0,0,23550,0,0,2EFX25
20220624,2EF  ,12,2025,0,0,0,0,23550,0,0,2EFZ25
20220624,2EWF ,06,2022,0,0,0,0,36822,0,0,2EWFM22
20220624,2EWF ,07,2022,0,0,0,0,36197,0,0,2EWFN22
20220624,2EWF ,08,2022,0,0,0,0,35781,0,0,2EWFQ22
20220624,2EWF ,09,2022,0,0,0,0,34281,0,0,2EWFU22
20220624,2EWF ,10,2022,0,0,0,0,33781,0,0,2EWFV22
20220624,2EWF ,11,2022,0,0,0,0,33031,0,0,2EWFX22
20220624,2EWF ,12,2022,0,0,0,0,27406,0,0,2EWFZ22
20220624,2EWF ,01,2023,0,0,0,0,26422,0,0,2EWFF23
20220624,2EWF ,02,2023,0,0,0,0,26422,0,0,2EWFG23
20220624,2EWF ,03,2023,0,0,0,0,26422,0,0,2EWFH23
20220624,2EWF ,04,2023,0,0,0,0,26114,0,0,2EWFJ23
20220624,2EWF ,05,2023,0,0,0,0,26114,0,0,2EWFK23
20220624,2EWF ,06,2023,0,0,0,0,26114,0,0,2EWFM23
20220624,2EWF ,07,2023,0,0,0,0,31226,0,0,2EWFN23
20220624,2EWF ,08,2023,0,0,0,0,31226,0,0,2EWFQ23
20220624,2EWF ,09,2023,0,0,0,0,31226,0,0,2EWFU23
20220624,2EWF ,10,2023,0,0,0,0,31226,0,0,2EWFV23
20220624,2EWF ,11,2023,0,0,0,0,31226,0,0,2EWFX23
20220624,2EWF ,12,2023,0,0,0,0,31226,0,0,2EWFZ23
20220624,2EWF ,01,2024,0,0,0,0,25456,0,0,2EWFF24
20220624,2EWF ,02,2024,0,0,0,0,25456,0,0,2EWFG24
20220624,2EWF ,03,2024,0,0,0,0,25456,0,0,2EWFH24
20220624,2EWF ,04,2024,0,0,0,0,25456,0,0,2EWFJ24
20220624,2EWF ,05,2024,0,0,0,0,25456,0,0,2EWFK24
20220624,2EWF ,06,2024,0,0,0,0,25456,0,0,2EWFM24
20220624,2EWF ,07,2024,0,0,0,0,25456,0,0,2EWFN24
20220624,2EWF ,08,2024,0,0,0,0,25456,0,0,2EWFQ24
20220624,2EWF ,09,2024,0,0,0,0,25456,0,0,2EWFU24
20220624,2EWF ,10,2024,0,0,0,0,25456,0,0,2EWFV24
20220624,2EWF ,11,2024,0,0,0,0,25456,0,0,2EWFX24
20220624,2EWF ,12,2024,0,0,0,0,25456,0,0,2EWFZ24
20220624,2EWF ,01,2025,0,0,0,0,25039,0,0,2EWFF25
20220624,2EWF ,02,2025,0,0,0,0,25039,0,0,2EWFG25
20220624,2EWF ,03,2025,0,0,0,0,25039,0,0,2EWFH25
20220624,2EWF ,04,2025,0,0,0,0,25039,0,0,2EWFJ25
20220624,2EWF ,05,2025,0,0,0,0,25039,0,0,2EWFK25
20220624,2EWF ,06,2025,0,0,0,0,25039,0,0,2EWFM25
20220624,2EWF ,07,2025,0,0,0,0,25039,0,0,2EWFN25
20220624,2EWF ,08,2025,0,0,0,0,25039,0,0,2EWFQ25
20220624,2EWF ,09,2025,0,0,0,0,25039,0,0,2EWFU25
20220624,2EWF ,10,2025,0,0,0,0,25039,0,0,2EWFV25
20220624,2EWF ,11,2025,0,0,0,0,25039,0,0,2EWFX25
20220624,2EWF ,12,2025,0,0,0,0,25039,0,0,2EWFZ25
20220624,3AF  ,06,2022,0,0,0,0,22875,0,0,3AFM22
20220624,3AF  ,07,2022,0,0,0,0,22625,0,0,3AFN22
20220624,3AF  ,08,2022,0,0,0,0,22375,0,0,3AFQ22
20220624,3AF  ,09,2022,0,0,0,0,22188,0,0,3AFU22
20220624,3AF  ,10,2022,0,0,0,0,21506,0,0,3AFV22
20220624,3AF  ,11,2022,0,0,0,0,21131,0,0,3AFX22
20220624,3AF  ,12,2022,0,0,0,0,13877,0,0,3AFZ22
20220624,3AF  ,01,2023,0,0,0,0,13875,0,0,3AFF23
20220624,3AF  ,02,2023,0,0,0,0,13875,0,0,3AFG23
20220624,3AF  ,03,2023,0,0,0,0,13875,0,0,3AFH23
20220624,3AF  ,04,2023,0,0,0,0,14047,0,0,3AFJ23
20220624,3AF  ,05,2023,0,0,0,0,14047,0,0,3AFK23
20220624,3AF  ,06,2023,0,0,0,0,14047,0,0,3AFM23
20220624,3AF  ,07,2023,0,0,0,0,13915,0,0,3AFN23
20220624,3AF  ,08,2023,0,0,0,0,13915,0,0,3AFQ23
20220624,3AF  ,09,2023,0,0,0,0,13915,0,0,3AFU23
20220624,3AF  ,10,2023,0,0,0,0,13915,0,0,3AFV23
20220624,3AF  ,11,2023,0,0,0,0,13915,0,0,3AFX23
20220624,3AF  ,12,2023,0,0,0,0,13915,0,0,3AFZ23
20220624,3AF  ,01,2024,0,0,0,0,11688,0,0,3AFF24
20220624,3AF  ,02,2024,0,0,0,0,11688,0,0,3AFG24
20220624,3AF  ,03,2024,0,0,0,0,11688,0,0,3AFH24
20220624,3AF  ,04,2024,0,0,0,0,11688,0,0,3AFJ24
20220624,3AF  ,05,2024,0,0,0,0,11688,0,0,3AFK24
20220624,3AF  ,06,2024,0,0,0,0,11688,0,0,3AFM24
20220624,3AF  ,07,2024,0,0,0,0,11688,0,0,3AFN24
20220624,3AF  ,08,2024,0,0,0,0,11688,0,0,3AFQ24
20220624,3AF  ,09,2024,0,0,0,0,11688,0,0,3AFU24
20220624,3AF  ,10,2024,0,0,0,0,11688,0,0,3AFV24
20220624,3AF  ,11,2024,0,0,0,0,11688,0,0,3AFX24
20220624,3AF  ,12,2024,0,0,0,0,11688,0,0,3AFZ24
20220624,3AF  ,01,2025,0,0,0,0,11300,0,0,3AFF25
20220624,3AF  ,02,2025,0,0,0,0,11300,0,0,3AFG25
20220624,3AF  ,03,2025,0,0,0,0,11300,0,0,3AFH25
20220624,3AF  ,04,2025,0,0,0,0,11300,0,0,3AFJ25
20220624,3AF  ,05,2025,0,0,0,0,11300,0,0,3AFK25
20220624,3AF  ,06,2025,0,0,0,0,11300,0,0,3AFM25
20220624,3AF  ,07,2025,0,0,0,0,11300,0,0,3AFN25
20220624,3AF  ,08,2025,0,0,0,0,11300,0,0,3AFQ25
20220624,3AF  ,09,2025,0,0,0,0,11300,0,0,3AFU25
20220624,3AF  ,10,2025,0,0,0,0,11300,0,0,3AFV25
20220624,3AF  ,11,2025,0,0,0,0,11300,0,0,3AFX25
20220624,3AF  ,12,2025,0,0,0,0,11300,0,0,3AFZ25
20220624,3AWF ,06,2022,0,0,0,0,24177,0,0,3AWFM22
20220624,3AWF ,07,2022,0,0,0,0,23927,0,0,3AWFN22
20220624,3AWF ,08,2022,0,0,0,0,23677,0,0,3AWFQ22
20220624,3AWF ,09,2022,0,0,0,0,23490,0,0,3AWFU22
20220624,3AWF ,10,2022,0,0,0,0,22808,0,0,3AWFV22
20220624,3AWF ,11,2022,0,0,0,0,22433,0,0,3AWFX22
20220624,3AWF ,12,2022,0,0,0,0,15179,0,0,3AWFZ22
20220624,3AWF ,01,2023,0,0,0,0,15177,0,0,3AWFF23
20220624,3AWF ,02,2023,0,0,0,0,15177,0,0,3AWFG23
20220624,3AWF ,03,2023,0,0,0,0,15177,0,0,3AWFH23
20220624,3AWF ,04,2023,0,0,0,0,15349,0,0,3AWFJ23
20220624,3AWF ,05,2023,0,0,0,0,15349,0,0,3AWFK23
20220624,3AWF ,06,2023,0,0,0,0,15349,0,0,3AWFM23
20220624,3AWF ,07,2023,0,0,0,0,15217,0,0,3AWFN23
20220624,3AWF ,08,2023,0,0,0,0,15217,0,0,3AWFQ23
20220624,3AWF ,09,2023,0,0,0,0,15217,0,0,3AWFU23
20220624,3AWF ,10,2023,0,0,0,0,15217,0,0,3AWFV23
20220624,3AWF ,11,2023,0,0,0,0,15217,0,0,3AWFX23
20220624,3AWF ,12,2023,0,0,0,0,15217,0,0,3AWFZ23
20220624,3AWF ,01,2024,0,0,0,0,12990,0,0,3AWFF24
20220624,3AWF ,02,2024,0,0,0,0,12990,0,0,3AWFG24
20220624,3AWF ,03,2024,0,0,0,0,12990,0,0,3AWFH24
20220624,3AWF ,04,2024,0,0,0,0,12990,0,0,3AWFJ24
20220624,3AWF ,05,2024,0,0,0,0,12990,0,0,3AWFK24
20220624,3AWF ,06,2024,0,0,0,0,12990,0,0,3AWFM24
20220624,3AWF ,07,2024,0,0,0,0,12990,0,0,3AWFN24
20220624,3AWF ,08,2024,0,0,0,0,12990,0,0,3AWFQ24
20220624,3AWF ,09,2024,0,0,0,0,12990,0,0,3AWFU24
20220624,3AWF ,10,2024,0,0,0,0,12990,0,0,3AWFV24
20220624,3AWF ,11,2024,0,0,0,0,12990,0,0,3AWFX24
20220624,3AWF ,12,2024,0,0,0,0,12990,0,0,3AWFZ24
20220624,3AWF ,01,2025,0,0,0,0,12602,0,0,3AWFF25
20220624,3AWF ,02,2025,0,0,0,0,12602,0,0,3AWFG25
20220624,3AWF ,03,2025,0,0,0,0,12602,0,0,3AWFH25
20220624,3AWF ,04,2025,0,0,0,0,12602,0,0,3AWFJ25
20220624,3AWF ,05,2025,0,0,0,0,12602,0,0,3AWFK25
20220624,3AWF ,06,2025,0,0,0,0,12602,0,0,3AWFM25
20220624,3AWF ,07,2025,0,0,0,0,12602,0,0,3AWFN25
20220624,3AWF ,08,2025,0,0,0,0,12602,0,0,3AWFQ25
20220624,3AWF ,09,2025,0,0,0,0,12602,0,0,3AWFU25
20220624,3AWF ,10,2025,0,0,0,0,12602,0,0,3AWFV25
20220624,3AWF ,11,2025,0,0,0,0,12602,0,0,3AWFX25
20220624,3AWF ,12,2025,0,0,0,0,12602,0,0,3AWFZ25
20220624,3MF  ,06,2022,0,0,0,0,585.53,0,10,3MFM22
20220624,3MF  ,07,2022,0,0,0,0,563.01,0,15,3MFN22
20220624,3MF  ,08,2022,0,0,0,0,559.34,0,5,3MFQ22
20220624,3MF  ,09,2022,0,0,0,0,555.18,0,5,3MFU22
20220624,3MF  ,10,2022,0,0,0,0,551.58,0,0,3MFV22
20220624,3MF  ,11,2022,0,0,0,0,548.91,0,0,3MFX22
20220624,3MF  ,12,2022,0,0,0,0,546.5,0,0,3MFZ22
20220624,3MF  ,01,2023,0,0,0,0,544.65,0,0,3MFF23
20220624,3MF  ,02,2023,0,0,0,0,542.25,0,0,3MFG23
20220624,3MF  ,03,2023,0,0,0,0,538.8,0,0,3MFH23
20220624,3MF  ,04,2023,0,0,0,0,535.9,0,0,3MFJ23
20220624,3MF  ,05,2023,0,0,0,0,532.73,0,0,3MFK23
20220624,3MF  ,06,2023,0,0,0,0,529.18,0,0,3MFM23
20220624,3MF  ,07,2023,0,0,0,0,522.55,0,0,3MFN23
20220624,3MF  ,08,2023,0,0,0,0,518.25,0,0,3MFQ23
20220624,3MF  ,09,2023,0,0,0,0,513.83,0,0,3MFU23
20220624,3MF  ,10,2023,0,0,0,0,512.05,0,0,3MFV23
20220624,3MF  ,11,2023,0,0,0,0,506.85,0,0,3MFX23
20220624,3MF  ,12,2023,0,0,0,0,501.55,0,0,3MFZ23
20220624,3MF  ,01,2024,0,0,0,0,494.3,0,0,3MFF24
20220624,3MF  ,02,2024,0,0,0,0,489.85,0,0,3MFG24
20220624,3MF  ,03,2024,0,0,0,0,485.83,0,0,3MFH24
20220624,3MF  ,04,2024,0,0,0,0,484.2,0,0,3MFJ24
20220624,3MF  ,05,2024,0,0,0,0,483.33,0,0,3MFK24
20220624,3MF  ,06,2024,0,0,0,0,479.58,0,0,3MFM24
20220624,8EF  ,06,2022,0,0,0,0,70.25,0,0,8EFM22
20220624,8EF  ,07,2022,0,0,0,0,69.63,0,0,8EFN22
20220624,8EF  ,08,2022,0,0,0,0,69,0,0,8EFQ22
20220624,8EF  ,09,2022,0,0,0,0,67,0,0,8EFU22
20220624,8EF  ,10,2022,0,0,0,0,64.75,0,0,8EFV22
20220624,8EF  ,11,2022,0,0,0,0,61.5,0,0,8EFX22
20220624,8EF  ,12,2022,0,0,0,0,59,0,0,8EFZ22
20220624,8EF  ,01,2023,0,0,0,0,50.75,0,0,8EFF23
20220624,8EF  ,02,2023,0,0,0,0,50.75,0,0,8EFG23
20220624,8EF  ,03,2023,0,0,0,0,50.75,0,0,8EFH23
20220624,8EF  ,04,2023,0,0,0,0,49.25,0,0,8EFJ23
20220624,8EF  ,05,2023,0,0,0,0,49.25,0,0,8EFK23
20220624,8EF  ,06,2023,0,0,0,0,49.25,0,0,8EFM23
20220624,8EF  ,07,2023,0,0,0,0,48,0,0,8EFN23
20220624,8EF  ,08,2023,0,0,0,0,48,0,0,8EFQ23
20220624,8EF  ,09,2023,0,0,0,0,48,0,0,8EFU23
20220624,8EF  ,10,2023,0,0,0,0,48,0,0,8EFV23
20220624,8EF  ,11,2023,0,0,0,0,48,0,0,8EFX23
20220624,8EF  ,12,2023,0,0,0,0,48,0,0,8EFZ23
20220624,8EF  ,01,2024,0,0,0,0,44,0,0,8EFF24
20220624,8EF  ,02,2024,0,0,0,0,44,0,0,8EFG24
20220624,8EF  ,03,2024,0,0,0,0,44,0,0,8EFH24
20220624,8EF  ,04,2024,0,0,0,0,44,0,0,8EFJ24
20220624,8EF  ,05,2024,0,0,0,0,44,0,0,8EFK24
20220624,8EF  ,06,2024,0,0,0,0,44,0,0,8EFM24
20220624,8EF  ,07,2024,0,0,0,0,44,0,0,8EFN24
20220624,8EF  ,08,2024,0,0,0,0,44,0,0,8EFQ24
20220624,8EF  ,09,2024,0,0,0,0,44,0,0,8EFU24
20220624,8EF  ,10,2024,0,0,0,0,44,0,0,8EFV24
20220624,8EF  ,11,2024,0,0,0,0,44,0,0,8EFX24
20220624,8EF  ,12,2024,0,0,0,0,44,0,0,8EFZ24
20220624,ACF  ,06,2022,0,0,0,0,377.5,0,2490,ACFM22
20220624,ACF  ,07,2022,0,0,0,0,333,140,2188,ACFN22
20220624,ACF  ,08,2022,0,0,0,0,327.5,20,1953,ACFQ22
20220624,ACF  ,09,2022,0,0,0,0,315,20,2013,ACFU22
20220624,ACF  ,10,2022,0,0,0,0,317.5,80,1772,ACFV22
20220624,ACF  ,11,2022,0,0,0,0,320,80,1722,ACFX22
20220624,ACF  ,12,2022,0,0,0,0,322.5,80,1722,ACFZ22
20220624,ACF  ,01,2023,0,0,0,0,323.5,0,1046,ACFF23
20220624,ACF  ,02,2023,0,0,0,0,323.5,0,1046,ACFG23
20220624,ACF  ,03,2023,0,0,0,0,323.5,0,1047,ACFH23
20220624,ACF  ,04,2023,0,0,0,0,312.5,30,486,ACFJ23
20220624,ACF  ,05,2023,0,0,0,0,312.5,30,486,ACFK23
20220624,ACF  ,06,2023,0,0,0,0,312.5,30,486,ACFM23
20220624,ACF  ,07,2023,0,0,0,0,300,0,396,ACFN23
20220624,ACF  ,08,2023,0,0,0,0,300,0,396,ACFQ23
20220624,ACF  ,09,2023,0,0,0,0,300,0,397,ACFU23
20220624,ACF  ,10,2023,0,0,0,0,291.5,0,406,ACFV23
20220624,ACF  ,11,2023,0,0,0,0,291.5,0,406,ACFX23
20220624,ACF  ,12,2023,0,0,0,0,291.5,0,406,ACFZ23
20220624,ACF  ,01,2024,0,0,0,0,283.5,0,70,ACFF24
20220624,ACF  ,02,2024,0,0,0,0,283.5,0,70,ACFG24
20220624,ACF  ,03,2024,0,0,0,0,283.5,0,70,ACFH24
20220624,ACF  ,04,2024,0,0,0,0,280.5,0,0,ACFJ24
20220624,ACF  ,05,2024,0,0,0,0,280.5,0,0,ACFK24
20220624,ACF  ,06,2024,0,0,0,0,280.5,0,0,ACFM24
20220624,ACF  ,07,2024,0,0,0,0,277.5,0,0,ACFN24
20220624,ACF  ,08,2024,0,0,0,0,277.5,0,0,ACFQ24
20220624,ACF  ,09,2024,0,0,0,0,277.5,0,0,ACFU24
20220624,ACF  ,10,2024,0,0,0,0,274.5,0,0,ACFV24
20220624,ACF  ,11,2024,0,0,0,0,274.5,0,0,ACFX24
20220624,ACF  ,12,2024,0,0,0,0,274.5,0,0,ACFZ24
20220624,ACF  ,01,2025,0,0,0,0,230,0,0,ACFF25
20220624,ACF  ,02,2025,0,0,0,0,230,0,0,ACFG25
20220624,ACF  ,03,2025,0,0,0,0,230,0,0,ACFH25
20220624,ACF  ,04,2025,0,0,0,0,230,0,0,ACFJ25
20220624,ACF  ,05,2025,0,0,0,0,230,0,0,ACFK25
20220624,ACF  ,06,2025,0,0,0,0,230,0,0,ACFM25
20220624,ACF  ,07,2025,0,0,0,0,230,0,0,ACFN25
